event_id,magnitude,magnitude_type,location_1_lat,location_1_lon,wfo,UTC_begin_time,UTC_end_time,delta_time_min,event_narrative,episode_narrative
976287,68.0,MG,40.87,-98.0383,GID,2021-07-10 03:54,2021-07-10 04:00,6.0,"A wind gust of 78 MPH was recorded by a mesonet station located just west of Aurora at 10:54 PM CDT and a gust of 64 MPH was recorded by a mesonet station located in Aurora at 10:57 PM CDT. Along with numerous reports of tree damage and power outages, there was minor roof and window damage to a few business in Aurora, as well as reports of tree limbs falling onto cars.","Significant damaging wind event strikes south central Nebraska during the late evening hours of July 9, 2021. This event began well west and northwest of the Hastings County Warning Area (CWA), within the Nebraska Panhandle, during the late afternoon and early evening hours as a small cluster of thunderstorms. These thunderstorms became severe at various points during their eastward track across the Nebraska Sandhills through the evening, but it wasn���t until they reached the North Platte and Broken Bow areas around 9PM CDT that they became significantly organized and severe. This activity quickly moved into W and NW portions of the CWA between 9-10PM CDT, with the strongest thunderstorms and associated wind gusts focused across Dawson County. Wind gusts of 65 MPH to nearly 80 MPH were common across the county, which resulted in widespread tree damage and numerous power outages. Activity quickly grew upscale in terms of coverage and intensity as it shifted SE, and by 10 PM CDT, there was a solid line of thunderstorms from Nance County to Buffalo County to northern Gosper County that would prove to become a prolific damaging wind producer over the next couple of hours, including for the three largest cities in the Hastings CWA - Kearney, Grand Island, and Hastings. Wind gusts of 60-80 MPH were either reported or estimated in all of these areas. Not surprisingly, impacts were fairly significant, especially in terms of the overall scope of tree damage and power outages, including snapped power poles and healthy trees that were snapped off near the ground. Some of the trees fell onto homes and vehicles. In Kearney, a roof was partially torn off a movie theater, which also led to extensive water damage due to the torrential rain. Conditions became treacherous along Interstate 80 as the strong wind gusts on the leading edge of the thunderstorms led to overturned semi-trucks, other trailers, and campers, as well as very limited visibility due to blowing dust. As the line of thunderstorms moved east of Highway 281, some localized corridors of particularly intense winds, observed or estimated to be as high as 80-95 MPH, developed across portions of eastern Hall County, southern Hamilton County, and northern Clay County between 10:30-11:30 PM CDT. The most intense wind occurred in a swath from around Central Nebraska Regional Airport, where an 84 MPH gust was measured, southeast towards areas near and south of Aurora, to near Giltner. Damage in these areas included: significant tree and power line damage, snapped power poles, flattened crops, overturned pivots, damaged or destroyed grain bins and outbuildings, and two blown over semi-trucks on Interstate 80. Some tree limbs fell on cars and buildings, and some minor roof and window damage occurred to a few businesses. Perhaps the most impressive damage was downed high-voltage transmission lines approximately 4 miles south of Aurora where they cross Interstate 80. This led to traffic issues in the area for a time. Similar tree, power line, crop, irrigation pivot, and grain bin/outbuilding damage was reported in portions of Clay County. The line of thunderstorms weakened slightly as they shifted E and SE towards the Highway 81 corridor between 11PM and midnight, though gusts of 65-75 MPH were still reported in York, Fillmore, and Thayer Counties. Most notable damage (other than tree and power line damage) were half dozen overturned pivots, flattened corn, and a tree falling on a car. Severe thunderstorms finally exited south central Nebraska by 1AM on July 10. When all was said and done, a nearly continuous swath of relatively concentrated wind damage 30 to 50 miles wide occurred from near North Platte, NE to areas just E/NE of Hebron, NE. Gov. Ricketts declared disaster declaration for 14 total counties in Nebraska, including Clay, Fillmore, Hall, Hamilton and York counties in our CWA, and it was ultimately approved by President Biden. Preliminary assessment by FEMA estimated over 30 million dollars in damages.||Meteorologically speaking, this complex of thunderstorms was not unexpected, though intensity forecasts were ramped up just hours before the onset. SPC outlooks increased from a ���Slight��� risk in the morning, to an ���Enhanced��� risk for the western half of the CWA in the 3PM CDT update. The ���Enhanced��� risk was expanded to include all of south central Nebraska with the evening update. Strong wind shear (effective shear 50-60kt) was a consistent feature of the forecast, with the primary uncertainty being low level moisture quality and how much instability there would be for storms to work with as they moved off of the High Plains. Ultimately, low level moisture, in particular surface dew points, were much higher than modeled. For example, surface dew points were well into the mid 70s across a large portion of central and south central Nebraska, vs. modeled dew points in the 60s. This discrepancy was likely due to strong evapotranspiration from irrigation and mature crops, as well as weak low level mixing. As such, instability was very strong with MUCAPE of 5000-7000 J/kg, and this continued well into the overnight hours. Downdraft CAPE was also high at around 1000-1300 J/kg. Not surprisingly, the Derecho Composite parameter peaked between 4-6, which was significant."
979383,50.0,MG,41.15,-96.56,OAX,2021-08-08 01:11,2021-08-08 01:11,0.0,Personal weather station recorded a maximum wind gust of 50 kts.,"A midlevel shortwave moved through the area producing storms with severe criteria hail and wind gusts. In Omaha, 2 to 3 inches of rain fell over about an hour which led to a flash flood warning being issued. Flash flooding washed through basement apartments, swept up cars, and heaved pavement in low-lying areas of the Omaha metro area. The City of Omaha Public Works office estimates the damage to the city near $1.10M."
977544,58.0,MG,42.5519,-113.2611,PIH,2021-08-05 22:19,2021-08-05 22:35,16.000000000000004,Raft River mesonet recorded 67 mph wind gust.,Widespread severe weather occurred in southeast Idaho.
977551,53.0,MG,43.5635,-113.0784,PIH,2021-08-05 22:35,2021-08-05 22:45,10.0,Lost River Area mesonet recorded 61 mph wind gust.,Widespread severe weather occurred in southeast Idaho.
977553,55.0,MG,43.5469,-113.0231,PIH,2021-08-05 22:40,2021-08-05 22:50,10.0,,Widespread severe weather occurred in southeast Idaho.
977564,56.0,MG,42.92,-112.6,PIH,2021-08-06 00:21,2021-08-06 00:30,9.0,A 64 mph wind gust at the Pocatello Regional Airport ASOS site.,Widespread severe weather occurred in southeast Idaho.
977572,52.0,MG,43.456,-113.06,PIH,2021-08-06 00:30,2021-08-06 00:40,10.0,A 60 mph gust at INL Radioactive Waste Management site.,Widespread severe weather occurred in southeast Idaho.
977584,56.0,MG,43.5303,-112.9678,PIH,2021-08-06 00:35,2021-08-06 00:45,10.0,INL Critical Infrastructure site recorded a 64 mph gust.,Widespread severe weather occurred in southeast Idaho.
977590,55.0,MG,43.5358,-112.9862,PIH,2021-08-06 00:35,2021-08-06 00:45,10.0,A 63 mph wind gust at the INL central facilities.,Widespread severe weather occurred in southeast Idaho.
969227,53.0,MG,44.35,-103.7498,UNR,2021-07-14 03:50,2021-07-14 03:50,0.0,,"A line of severe thunderstorms tracked southeast across the Black Hills, producing wind gusts to 70 mph across portions of the area."
969231,51.0,MG,43.6734,-103.2655,UNR,2021-07-14 05:05,2021-07-14 05:05,0.0,,"A line of severe thunderstorms tracked southeast across the Black Hills, producing wind gusts to 70 mph across portions of the area."
970686,53.0,MG,26.8258,-80.1012,MFL,2021-07-12 19:33,2021-07-12 19:33,0.0,A thunderstorm wind gust of 61 mph (53 kt) was measured by the Mesonet station PLMGR at Palm Beach Gardens High School.,"An upper level low pressure area with very cold temperatures aloft moved towards South FL today through the day. This along with strong daytime heating and high atmospheric moisture led to rounds of strong to severe showers and thunderstorms areawide. Strong wind gusts, flooding, and hazardous marine conditions were the main impacts across the South FL local waters."
963634,53.0,MG,44.51,-88.0,GRB,2021-07-27 05:49,2021-07-27 05:49,0.0,A thunderstorm wind gust of 61 mph was measured at the Green Bay Austin Straubel International Airport.,A complex of thunderstorms developed across northern Minnesota and tracked east along a warm front across northern Wisconsin during the late evening and early morning hours.  The storms produced a swath of wind damage across north-central and northeast Wisconsin.
990997,68.0,MG,34.46,-119.65,LOX,2021-10-05 02:47,2021-10-05 02:47,0.0,Gusty thunderstorm outflow winds impacted the South Coast of Santa Barbara county. The RAWS sensor at Montecito reported a gust of 78 MPH.,Strong thunderstorms generated strong outflow winds across sections of Southern California. Wind gusts up to 78 MPH were reported by observation sites within the local mesonet. No significant damage was observed.
969260,50.0,MG,45.65,-95.32,MPX,2021-08-24 09:30,2021-08-24 09:30,0.0,,"During the early morning of Tuesday, August 24th, a broken line of storms developed across North Dakota and rapidly moved east-southeast toward west-central Minnesota. There were several surges along the broken line of storms that produced severe wind gusts and damaging winds. A few large hailstones also occurred within this line of storms. As the storms moved eastward, the severity lowered with wind gusts of 40 to 50 mph."
974109,62.0,MG,35.55,-100.93,AMA,2021-08-01 03:05,2021-08-01 03:05,0.0,,"During the late afternoon of the 31st of July, several small thunderstorms developed with daytime heating as the summer monsoon moisture plume extended across the area. By evening, the initial storms sent out several outflow boundaries which collided with one another and created larger and stronger thunderstorms. While lack of wind shear (stronger winds aloft) caused these storms to collapse on themselves, the environment was favorable for collapsing storms to produce damaging wind gusts across the Texas Panhandle. Though no damage was reported several automated weather stations recorded wind gusts in excess of 60 mph."
974110,51.0,MG,35.6,-101.0,AMA,2021-08-01 03:15,2021-08-01 03:15,0.0,,"During the late afternoon of the 31st of July, several small thunderstorms developed with daytime heating as the summer monsoon moisture plume extended across the area. By evening, the initial storms sent out several outflow boundaries which collided with one another and created larger and stronger thunderstorms. While lack of wind shear (stronger winds aloft) caused these storms to collapse on themselves, the environment was favorable for collapsing storms to produce damaging wind gusts across the Texas Panhandle. Though no damage was reported several automated weather stations recorded wind gusts in excess of 60 mph."
974748,56.0,MG,42.58,-83.41,DTX,2021-07-25 00:19,2021-07-25 00:19,0.0,,"An active severe weather season for Southeast Michigan continued on July 24, 2021 with another round of severe thunderstorms and tornadoes. Thunderstorms initially developed mid-afternoon just south of Cadillac and tracked southeastward into the Tri-Cities and Metro Detroit regions through the evening. Storms began as a broken line and strengthened quickly as they moved into a region of favorable dynamics and ample instability. Embedded rotation within this line produced three confirmed tornadoes in White Lake, Armada, and Clayton Township. An additional tornado spun up over Port Austin. Numerous reports of straight-line wind damage, namely power outages and tree damage, were also observed with many of these reports coming from western Oakland County. As the line of storms tracked south of I-94, the tornado threat diminished; although bowing segments embedded within the line continued to produce damaging wind gusts. In addition to wind damage, most areas observed 1-2 inches (with locally higher amounts) of rainfall which led to flash flooding in some low-lying and flood-prone areas. At least 140,000 DTE customers lost power at the height of the storms. Between the tornadoes and wind damage, Oakland county was estimated sustaining close to 10 million dolllars in damage, with around 4.5 million across Macomb county."
973494,50.0,MG,39.6634,-99.4721,GID,2021-07-10 07:44,2021-07-10 07:44,0.0,A wind gust of 58 MPH was recorded by mesonet station located three miles west-southwest of Speed.,"Thunderstorms bring severe wind gusts to portions of north central Kansas during the early morning hours of July 10. A cluster of severe thunderstorms in central Nebraska evolved into a widespread line of thunderstorms across south central Nebraska between 9-11PM CDT. The southern end of the large thunderstorm complex brushed portions of north central Kansas between 11PM CDT on July 9 and 12:30AM CDT on July 10. A couple Severe Thunderstorm Warnings were issued, but the severe reports from this round of thunderstorms remained further north across South Central Nebraska. Please see the associated Storm Data entry for more information on the significant damaging wind event across south central Nebraska on July 9. Later in the overnight, another round of strong to severe thunderstorms approached from the northwest and moved into Phillips County around 2:30AM CDT. This activity was driven by a mature mesoscale convective vortex (MCV) that developed in response to thunderstorms across the central High Plains earlier in the night. A few severe wind gusts around 60 MPH were measured with this activity as it moved across north central Kansas between 2:30-4:30 AM CDT, but no damage reports were received."
973495,50.0,MG,39.3631,-99.3158,GID,2021-07-10 07:58,2021-07-10 07:58,0.0,A wind gust of 58 MPH was recorded by a mesonet station located 5 miles south-southwest of Stockton.,"Thunderstorms bring severe wind gusts to portions of north central Kansas during the early morning hours of July 10. A cluster of severe thunderstorms in central Nebraska evolved into a widespread line of thunderstorms across south central Nebraska between 9-11PM CDT. The southern end of the large thunderstorm complex brushed portions of north central Kansas between 11PM CDT on July 9 and 12:30AM CDT on July 10. A couple Severe Thunderstorm Warnings were issued, but the severe reports from this round of thunderstorms remained further north across South Central Nebraska. Please see the associated Storm Data entry for more information on the significant damaging wind event across south central Nebraska on July 9. Later in the overnight, another round of strong to severe thunderstorms approached from the northwest and moved into Phillips County around 2:30AM CDT. This activity was driven by a mature mesoscale convective vortex (MCV) that developed in response to thunderstorms across the central High Plains earlier in the night. A few severe wind gusts around 60 MPH were measured with this activity as it moved across north central Kansas between 2:30-4:30 AM CDT, but no damage reports were received."
978725,52.0,MG,42.1055,-89.118,LOT,2021-08-24 23:10,2021-08-24 23:10,0.0,A wind gust to 60 mph was measured.,Scattered thunderstorms moved across portions of northern Illinois during the afternoon and evening of August 24th.
973118,50.0,MG,40.68,-74.17,OKX,2021-07-06 22:26,2021-07-06 22:26,0.0,A thunderstorm wind gust of 58 mph was reported at EWR ASOS station.,A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Northeastern New Jersey.
973122,50.0,MG,40.77,-73.96,OKX,2021-07-06 22:30,2021-07-06 22:30,0.0,A 58 mph wind gust was measured at the Midtown Manhattan New York State mesonet station.,A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.
977592,52.0,MG,43.6166,-113.2924,PIH,2021-08-06 00:35,2021-08-06 00:45,10.0,,Widespread severe weather occurred in southeast Idaho.
977593,60.0,MG,43.5525,-113.0415,PIH,2021-08-06 00:45,2021-08-06 00:55,10.0,A 69 mph wind gust at INL Reactor Technologies Complex.,Widespread severe weather occurred in southeast Idaho.
977594,56.0,MG,43.5192,-112.9309,PIH,2021-08-06 00:45,2021-08-06 00:55,10.0,A 64 mph wind gust at at the INL Puzzle/US Highway 20 site.,Widespread severe weather occurred in southeast Idaho.
977595,50.0,MG,43.7345,-112.13,PIH,2021-08-06 01:30,2021-08-06 01:40,10.0,,Widespread severe weather occurred in southeast Idaho.
977601,55.0,MG,43.7855,-112.9815,PIH,2021-08-06 02:45,2021-08-06 02:55,10.0,,Widespread severe weather occurred in southeast Idaho.
977853,52.0,MG,43.6132,-114.35,PIH,2021-08-06 03:44,2021-08-06 04:00,16.000000000000004,A 60 mph wind gust at the Ohio Gulch mesonet site.,Widespread severe weather occurred in southeast Idaho.
973179,54.0,MG,46.7472,-92.0996,DLH,2021-07-27 01:11,2021-07-27 01:11,0.0,A gust of 62 mph was recorded by the MnDOT RWIS station MN081 just south of the main span of the Blatnik Bridge over the St. Louis River.,"An area of low pressure lifted a warm front into the Northland during the day on the 26th. Behind this warm front was a moist and unstable airmass and daytime heating led to the development of strong to severe storms over northern Minnesota that moved to the southeast during the evening hours. While Northwest Wisconsin didn't see much from the first round of storms, later storms overnight produced hail up to 3 in diameter and damage to trees as they moved across the region. The KDLH radar was inoperable for this event but a high level of service was maintained by utilizing the KMPX, KMQT, KGRB and KARX radars and one minute GOES-16 satellite data."
969261,59.0,MG,43.02,-102.52,UNR,2021-07-17 00:52,2021-07-17 00:55,3.0,,"A severe thunderstorm developed over the central Black Hills and tracked southeast across portions of southwest South Dakota, producing hail larger than golf ball size across the area. Strong winds developed as the storm crossed Oglala Lakota County."
968511,58.0,MG,40.97,-98.32,GID,2021-07-10 19:27,2021-07-10 19:27,0.0,,"Rogue severe wind gust in central Nebraska during the afternoon of July 10, 2021. An upper level shortwave disturbance and associated cold front brought a broken line of thunderstorms to portions of central Nebraska during the afternoon hours of July 10. This activity developed in the Ord to Albion areas between noon and 1PM CDT, then moved south and southeast. Instability values were moderate (MLCAPE 1000-1500 J/KG), but overall deep layer shear was weak, which likely limited the overall severity of this line. However, a localized severe wind gust of 67 MPH (58kt) was measured at Central Nebraska Regional Airport (KGRI) around 2:30PM CDT. This was the lone severe wind gust as other measured gusts were largely 40 to 50 MPH. There were no wind damage reports received with this line of storms. Thunderstorms became weak as they shifted into northern Kansas between 4-5PM CDT."
975363,57.0,MG,36.0306,-114.3241,VEF,2021-07-19 00:00,2021-07-19 00:00,0.0,,A big push of monsoon moisture led to ten days of scattered thunderstorms over the Mojave Desert. Many storms produced flash flooding and/or high winds. Events in this episode are continued in the July 22-26 Thunderstorms episode.
974395,56.0,MG,41.53,-85.79,IWX,2021-07-29 09:15,2021-07-29 09:16,1.0000000000000002,The ASOS at Goshen Airport measured a 64 mph wind gust.,Forward propagating MCS through western/southern Upper Great Lakes produced damaging wind. Most of SVRs and severe reports focused from Laporte into Allen/Dekalb County Indiana in the zone of a long-lived cold pool balance before gradually becoming outflow dominant into northwest Ohio.
974749,52.0,MG,42.66,-83.41,DTX,2021-07-25 00:11,2021-07-25 00:11,0.0,,"An active severe weather season for Southeast Michigan continued on July 24, 2021 with another round of severe thunderstorms and tornadoes. Thunderstorms initially developed mid-afternoon just south of Cadillac and tracked southeastward into the Tri-Cities and Metro Detroit regions through the evening. Storms began as a broken line and strengthened quickly as they moved into a region of favorable dynamics and ample instability. Embedded rotation within this line produced three confirmed tornadoes in White Lake, Armada, and Clayton Township. An additional tornado spun up over Port Austin. Numerous reports of straight-line wind damage, namely power outages and tree damage, were also observed with many of these reports coming from western Oakland County. As the line of storms tracked south of I-94, the tornado threat diminished; although bowing segments embedded within the line continued to produce damaging wind gusts. In addition to wind damage, most areas observed 1-2 inches (with locally higher amounts) of rainfall which led to flash flooding in some low-lying and flood-prone areas. At least 140,000 DTE customers lost power at the height of the storms. Between the tornadoes and wind damage, Oakland county was estimated sustaining close to 10 million dolllars in damage, with around 4.5 million across Macomb county."
973496,54.0,MG,39.47,-98.13,GID,2021-07-10 09:11,2021-07-10 09:11,0.0,A wind gust of 62 MPH was recorded by the Beloit Airport AWOS.,"Thunderstorms bring severe wind gusts to portions of north central Kansas during the early morning hours of July 10. A cluster of severe thunderstorms in central Nebraska evolved into a widespread line of thunderstorms across south central Nebraska between 9-11PM CDT. The southern end of the large thunderstorm complex brushed portions of north central Kansas between 11PM CDT on July 9 and 12:30AM CDT on July 10. A couple Severe Thunderstorm Warnings were issued, but the severe reports from this round of thunderstorms remained further north across South Central Nebraska. Please see the associated Storm Data entry for more information on the significant damaging wind event across south central Nebraska on July 9. Later in the overnight, another round of strong to severe thunderstorms approached from the northwest and moved into Phillips County around 2:30AM CDT. This activity was driven by a mature mesoscale convective vortex (MCV) that developed in response to thunderstorms across the central High Plains earlier in the night. A few severe wind gusts around 60 MPH were measured with this activity as it moved across north central Kansas between 2:30-4:30 AM CDT, but no damage reports were received."
970087,54.0,MG,42.2803,-88.2006,LOT,2021-07-29 07:28,2021-07-29 07:28,0.0,Multiple large tree limbs were snapped off the top of a 30 foot tall tree.  A wind gust to 62 mph was measured.,A large line of severe thunderstorms moved south across much of northern Illinois during the early morning hours of July 29th producing widespread wind damage.
974643,58.0,MG,41.6958,-89.0812,LOT,2021-08-11 14:01,2021-08-11 14:01,0.0,A wind gust to 67 mph was measured by a personal weather station in Compton.,A line of severe thunderstorms moved across northern Illinois during the late morning of August 11th producing wind damage in many areas.  Winds gusted to near severe limits for as much as 20 minutes in some areas behind the line of storms.
974646,60.0,MG,41.59,-88.8474,LOT,2021-08-11 14:06,2021-08-11 14:06,0.0,A wind gust to 69 mph was measured by a personal weather station east of Earlville.,A line of severe thunderstorms moved across northern Illinois during the late morning of August 11th producing wind damage in many areas.  Winds gusted to near severe limits for as much as 20 minutes in some areas behind the line of storms.
974647,50.0,MG,41.78,-87.75,LOT,2021-08-11 15:04,2021-08-11 15:04,0.0,,A line of severe thunderstorms moved across northern Illinois during the late morning of August 11th producing wind damage in many areas.  Winds gusted to near severe limits for as much as 20 minutes in some areas behind the line of storms.
953512,52.0,MG,39.48,-75.54,PHI,2021-06-09 18:00,2021-06-09 18:00,0.0,Measured by the NJ Weathernet site at Lower Alloways Creek.,"A very hot and humid air mass remained in place over the mid-Atlantic on June 9, following several days of unusually hot and humid conditions for the season. Similar to the previous day, afternoon thunderstorm development occurred in the mid-Atlantic mainly due to the influence of a weak cold front to the north and a weak surface trough. Like the previous day, storms were disorganized due to weak wind fields and a lack of forcing. However, the strong to extreme instability allowed some storms to briefly become severe with a threat for damaging winds, hail, and torrential rain. Convection gradually dissipated during the evening hours with the loss of daytime heating."
973866,56.0,MG,45.7,-110.45,BYZ,2021-08-05 23:08,2021-08-05 23:08,0.0,,An isolated thunderstorm produced some severe wind gusts around Park County.
973867,52.0,MG,45.65,-110.6,BYZ,2021-08-05 23:15,2021-08-05 23:15,0.0,,An isolated thunderstorm produced some severe wind gusts around Park County.
973868,52.0,MG,46.16,-110.38,BYZ,2021-08-06 00:12,2021-08-06 00:12,0.0,,An isolated thunderstorm produced some severe wind gusts around Park County.
973870,51.0,MG,45.81,-108.55,BYZ,2021-08-16 23:04,2021-08-16 23:04,0.0,,A weak disturbance that moved over the Billings Forecast area resulted in the development of a few thunderstorms that produced some severe wind gusts.
973871,50.0,MG,46.16,-110.38,BYZ,2021-08-17 00:12,2021-08-17 00:12,0.0,,A weak disturbance that moved over the Billings Forecast area resulted in the development of a few thunderstorms that produced some severe wind gusts.
973872,51.0,MG,45.57,-107.44,BYZ,2021-08-17 00:59,2021-08-17 00:59,0.0,,A weak disturbance that moved over the Billings Forecast area resulted in the development of a few thunderstorms that produced some severe wind gusts.
970411,55.0,MG,35.9709,-95.6394,TSA,2021-07-11 01:20,2021-07-11 01:20,0.0,A home weather station measured 63 mph thunderstorm wind gusts.,"Strong to severe thunderstorms developed across southern Kansas during the afternoon of the 10th, ahead of an approaching cold front. The storms moved southeast and across northeastern Oklahoma during the evening. The strongest thunderstorms produced damaging wind gusts."
969262,51.0,MG,43.2812,-102.2597,UNR,2021-07-17 00:52,2021-07-17 00:52,0.0,,"A severe thunderstorm developed over the central Black Hills and tracked southeast across portions of southwest South Dakota, producing hail larger than golf ball size across the area. Strong winds developed as the storm crossed Oglala Lakota County."
969276,50.0,MG,44.1007,-102.4927,UNR,2021-07-17 00:09,2021-07-17 00:09,0.0,,A severe thunderstorm developed east of the Black Hills and tracked east-southeast across the west central South Dakota plains. Wind gusts of 60 to 80 mph were measured in the path of the storm.
969278,72.0,MG,43.83,-101.8198,UNR,2021-07-17 00:50,2021-07-17 00:50,0.0,,A severe thunderstorm developed east of the Black Hills and tracked east-southeast across the west central South Dakota plains. Wind gusts of 60 to 80 mph were measured in the path of the storm.
969280,50.0,MG,43.88,-102.24,UNR,2021-07-17 00:25,2021-07-17 00:25,0.0,,A severe thunderstorm developed east of the Black Hills and tracked east-southeast across the west central South Dakota plains. Wind gusts of 60 to 80 mph were measured in the path of the storm.
968515,52.0,MG,39.67,-99.5888,GID,2021-07-24 23:01,2021-07-24 23:01,0.0,,"Isolated severe wind gust in Phillips County on Jul 24, 2021. A very weak, nearly stationary, front across far north central Kansas was the focus for scattered thunderstorms during the late afternoon and evening hours on this Saturday in July. The majority of thunderstorm activity was sub-severe, and due to weak wind shear, very slow-moving - only slowly drifting outward from the initial development. However, a rogue severe wind gust of 60 MPH (52kt) was reported near Logan, KS in Phillips County. No wind damage reports were received with this activity. Thunderstorms generally weakened with loss of daytime heating during the late evening hours, but isolated to scattered convection continued into the overnight, mainly across south central Nebraska."
968517,54.0,MG,40.1436,-98.2307,GID,2021-07-25 10:21,2021-07-25 10:21,0.0,,"Isolated severe wind gust in Nuckolls County during the early morning hours on July 25, 2021. Scattered to widespread showers and thunderstorms blossomed during the overnight and early morning hours of July 24-25 across a large portion of south central Nebraska between I-80 and the KS/NE state line. The majority of this activity remained sub-severe, with the primary concern being heavy rain due to high rain rates and slow moving/training cells. However, a lone severe wind gust was reported near Bostwick in Nuckolls County between 5-6AM CDT. No wind damage was reported with this activity. As mentioned above, heavy rain and flash flooding was actually a greater concern owing to observed rainfall amounts of 3 inches or more, with heaviest amounts from Hwy 6 south to the state line. Luckily, antecedent dry conditions likely helped to minimize flooding impacts to usual short-term."
973534,53.0,MG,40.75,-114.01,SLC,2021-07-15 23:00,2021-07-15 23:00,0.0,The Interstate 80 at Milepost 2 Tripod automated weather station recorded a peak wind gust of 61 mph.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
975361,40.0,MG,34.4904,-114.4033,VEF,2021-07-18 00:00,2021-07-18 00:05,5.0,A man drowned on the California side of Lake Havasu. Thunderstorm winds gusting to 46 mph contributed to the drowning.,A big push of monsoon moisture led to five days of scattered thunderstorms over the Mojave Desert and the Sierra. Many storms produced flash flooding and/or high winds.
967622,58.0,MG,37.62,-97.27,ICT,2021-07-26 21:36,2021-07-26 21:37,1.0000000000000002,McConnell Air Force Base measured a 67 mph wind gust.,"A severe thunderstorm with strong wind gusts near 70 mph caused tree damage in Sedgwick and Butler counties during the afternoon hours of July 26th, 2021."
973548,55.0,MG,46.02,-102.65,BIS,2021-07-05 23:53,2021-07-05 23:56,3.0,,"Thunderstorms developed in an area of modest instability and enhanced deep layer shear over southwest North Dakota as a short-wave trough approached. One storm became severe over Adams County, producing a wind gust of 63 mph at the Hettinger Airport."
971100,53.0,MG,42.58,-110.12,RIW,2021-07-12 22:50,2021-07-12 22:55,5.0,The ASOS at the Big Piney-Marbleton Airport registered a 61 mph wind gust.,A high-based thunderstorm produced very strong wind in and around Big Piney. The strong winds blew down limbs from cottonwood trees and caused damage to two mobile homes in Big Piney.
971101,56.0,MG,43.97,-107.95,RIW,2021-07-16 20:36,2021-07-16 20:36,0.0,A 64 mph wind gust was recorded by the ASOS at Worland Municipal Airport.,"A shortwave moved across the state, triggering isolated thunderstorms. With dry lower levels and large dew point depressions, strong downburst winds were noted at some locations. The strongest gust was 64 mph at Worland Municipal Airport. A 60 mph wind gust was measured at the Big Piney-Marbleton Airport."
971102,52.0,MG,42.58,-110.12,RIW,2021-07-17 01:49,2021-07-17 01:49,0.0,The ASOS at the Big Piney-Marbleton Airport recorded a 60 mph wind gust.,"A shortwave moved across the state, triggering isolated thunderstorms. With dry lower levels and large dew point depressions, strong downburst winds were noted at some locations. The strongest gust was 64 mph at Worland Municipal Airport. A 60 mph wind gust was measured at the Big Piney-Marbleton Airport."
963742,52.0,MG,44.58,-92.07,MPX,2021-07-29 04:07,2021-07-29 04:07,0.0,There was a measured wind gust of 60 mph east of Porcupine from a private weather sensor.,"During the early evening of Wednesday, July 28th, scattered thunderstorms developed along a slowly moving frontal boundary across Northern Wisconsin. A very warm layer above the surface kept most of the activity isolated until early evening as thunderstorms developed north of St. Croix Falls to Ladysmith, Wisconsin. These storms continued to build southward, and a few developed over east-central Minnesota near Chisago City before moving into Polk County, Wisconsin. ||During the evening, the storms congealed into a solid line of severe storms as they tracked southward across west central Wisconsin. ||As the storms moved southward, several tight circulations developed, one stronger circulation near New Richmond produced a tornado southeast of town. This tornado damaged about one dozen homes, mostly due to shingles, soffits or siding being torn off. One house, however, had windows blown in and had partial roof damage. It also had a garage that was completely blown apart and destroyed, but the garage had been added on and was not part of the original house itself. Another house had damage to its front porch overhang, which allowed wind to enter the attic and punch a hole through the roof on the backside of the house. At a farm, an old barn collapsed. At another house, part of the roof was blown off a machine shed.||Other storm surveys revealed two areas of significant downburst winds. One was determined that a downburst blew down hundreds of trees along a broad swath from 4 miles SSW of Deer Park, to 9 miles north of Baldwin. The trees were blown down from the north, northeast or east. There was roof damage to one local business. The second area was determined that a downburst hit the west side of Spring Valley. Numerous trees, sheds and power lines were blown down. A school gymnasium roof was damaged and a lot of the debris landed on houses and vehicles. A local resident stated that the severe winds persisted for several minutes.||Outside of these damaged areas, there was minor damage to trees and power lines over Barron, Dunn, Rusk, Chippewa, St. Croix and Pierce counties."
969283,50.0,MG,44.05,-101.6,UNR,2021-07-17 01:15,2021-07-17 01:15,0.0,,"A thunderstorm briefly became severe over Haakon County, producing wind gusts near 60 mph in the Philip area."
969322,56.0,MG,43.3287,-103.48,UNR,2021-07-18 01:00,2021-07-18 01:00,0.0,,"A severe thunderstorm developed over the southern Black Hills and tracked southeast through far southwest South Dakota, producing very large hail initially, then strong wind gusts as it moved onto the plains."
973774,51.0,MG,40.1,-112.43,SLC,2021-07-18 20:42,2021-07-18 20:42,0.0,The Vernon automated weather station recorded a peak wind gust of 59 mph.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
973775,56.0,MG,40.13,-112.38,SLC,2021-07-18 20:45,2021-07-18 20:45,0.0,The Vernon Hill automated weather station recorded a peak wind gust of 64 mph.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
973776,54.0,MG,40.23,-112.73,SLC,2021-07-19 00:25,2021-07-19 00:25,0.0,The English Village automated weather station recorded a peak wind gust of 62 mph.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
